id,disease_id,reference_id,created_at,updated_at
11529,357,29678,2021-04-28 01:18:56.426496,2021-04-28 01:18:56.426496
11530,481,29660,2021-04-28 01:19:00.159908,2021-04-28 01:19:00.159908
11531,70,17950,2021-04-28 01:19:02.415532,2021-04-28 01:19:02.415532
11532,66,29687,2021-04-28 01:19:08.212579,2021-04-28 01:19:08.212579
11533,774,29689,2021-04-28 01:19:20.783916,2021-04-28 01:19:20.783916
11534,688,29691,2021-04-28 01:20:01.278538,2021-04-28 01:20:01.278538
11535,699,29692,2021-04-28 01:20:04.584692,2021-04-28 01:20:04.584692
11536,677,29693,2021-04-28 01:20:08.793835,2021-04-28 01:20:08.793835
11537,869,29694,2021-04-28 01:20:11.859670,2021-04-28 01:20:11.859670
11538,66,29695,2021-04-28 01:20:17.490743,2021-04-28 01:20:17.490743
11539,66,29696,2021-04-28 01:20:17.689843,2021-04-28 01:20:17.689843
11540,450,29697,2021-04-28 01:20:20.116467,2021-04-28 01:20:20.116467
11541,685,29698,2021-04-28 01:20:29.601214,2021-04-28 01:20:29.601214
11542,699,29700,2021-04-28 01:20:41.797957,2021-04-28 01:20:41.797957
11543,72,5196,2021-04-28 01:20:46.627143,2021-04-28 01:20:46.627143
11544,141,29701,2021-04-28 01:20:46.895673,2021-04-28 01:20:46.895673
11545,119,29702,2021-04-28 01:21:07.630438,2021-04-28 01:21:07.630438
11546,481,29703,2021-04-28 01:21:25.261804,2021-04-28 01:21:25.261804
11547,514,20409,2021-04-28 01:21:56.362013,2021-04-28 01:21:56.362013
11548,477,29704,2021-04-28 01:22:04.469445,2021-04-28 01:22:04.469445
11549,119,29705,2021-04-28 01:22:33.501969,2021-04-28 01:22:33.501969
11550,377,12359,2021-04-28 01:22:38.625350,2021-04-28 01:22:38.625350
11551,58,29706,2021-04-28 01:22:38.941682,2021-04-28 01:22:38.941682
11552,58,132,2021-04-28 01:22:39.043965,2021-04-28 01:22:39.043965
11553,58,29707,2021-04-28 01:22:39.347479,2021-04-28 01:22:39.347479
11554,741,29709,2021-04-28 01:22:39.936709,2021-04-28 01:22:39.936709
11555,741,132,2021-04-28 01:22:40.012499,2021-04-28 01:22:40.012499
11556,741,29711,2021-04-28 01:22:40.347680,2021-04-28 01:22:40.347680
11557,741,29713,2021-04-28 01:22:40.746642,2021-04-28 01:22:40.746642
11558,209,29716,2021-04-28 01:22:41.633775,2021-04-28 01:22:41.633775
11559,270,29717,2021-04-28 01:23:16.743414,2021-04-28 01:23:16.743414
11560,369,29718,2021-04-28 01:23:45.504532,2021-04-28 01:23:45.504532
11561,369,29720,2021-04-28 01:23:45.726241,2021-04-28 01:23:45.726241
11562,505,29721,2021-04-28 01:24:13.784228,2021-04-28 01:24:13.784228
11563,753,29721,2021-04-28 01:24:14.075754,2021-04-28 01:24:14.075754
11564,688,29723,2021-04-28 01:24:22.960317,2021-04-28 01:24:22.960317
11565,49,29724,2021-04-28 01:24:43.602812,2021-04-28 01:24:43.602812
11566,333,29725,2021-04-28 01:24:55.111450,2021-04-28 01:24:55.111450
11567,677,29726,2021-04-28 01:25:10.581119,2021-04-28 01:25:10.581119
11568,46,28500,2021-04-28 01:25:14.905122,2021-04-28 01:25:14.905122
11569,692,29727,2021-04-28 01:25:20.175109,2021-04-28 01:25:20.175109
11570,256,29731,2021-04-28 01:25:47.698860,2021-04-28 01:25:47.698860
11571,745,29731,2021-04-28 01:25:47.920366,2021-04-28 01:25:47.920366
11572,456,29732,2021-04-28 01:25:48.848939,2021-04-28 01:25:48.848939
11573,456,29734,2021-04-28 01:25:49.371569,2021-04-28 01:25:49.371569
11574,456,132,2021-04-28 01:25:49.477214,2021-04-28 01:25:49.477214
11575,699,29735,2021-04-28 01:25:53.498218,2021-04-28 01:25:53.498218
11576,185,29736,2021-04-28 01:25:57.058389,2021-04-28 01:25:57.058389
11577,185,29737,2021-04-28 01:25:57.254879,2021-04-28 01:25:57.254879
11578,270,27214,2021-04-28 01:26:08.735075,2021-04-28 01:26:08.735075
11579,256,27225,2021-04-28 01:26:08.959160,2021-04-28 01:26:08.959160
11580,256,29740,2021-04-28 01:26:09.133881,2021-04-28 01:26:09.133881
11581,256,29743,2021-04-28 01:26:09.482170,2021-04-28 01:26:09.482170
11582,692,20220,2021-04-28 01:26:19.443351,2021-04-28 01:26:19.443351
11583,270,29747,2021-04-28 01:26:28.642493,2021-04-28 01:26:28.642493
11584,141,13977,2021-04-28 01:27:04.223878,2021-04-28 01:27:04.223878
11585,911,13772,2021-04-28 01:27:14.239606,2021-04-28 01:27:14.239606
11586,699,13990,2021-04-28 01:27:23.863776,2021-04-28 01:27:23.863776
11587,395,13998,2021-04-28 01:27:36.092441,2021-04-28 01:27:36.092441
11588,466,14009,2021-04-28 01:27:41.860189,2021-04-28 01:27:41.860189
11589,697,14000,2021-04-28 01:27:52.165320,2021-04-28 01:27:52.165320
11590,278,13927,2021-04-28 01:27:53.371817,2021-04-28 01:27:53.371817
11591,428,29749,2021-04-28 01:28:16.806368,2021-04-28 01:28:16.806368
11592,218,29749,2021-04-28 01:28:17.243024,2021-04-28 01:28:17.243024
11593,119,29751,2021-04-28 01:28:21.096792,2021-04-28 01:28:21.096792
11594,241,7966,2021-04-28 01:28:29.092006,2021-04-28 01:28:29.092006
11595,237,29757,2021-04-28 01:28:42.028383,2021-04-28 01:28:42.028383
11596,46,29758,2021-04-28 01:28:44.018634,2021-04-28 01:28:44.018634
11597,452,29759,2021-04-28 01:28:52.701356,2021-04-28 01:28:52.701356
11598,387,29760,2021-04-28 01:28:53.370784,2021-04-28 01:28:53.370784
11599,167,10431,2021-04-28 01:28:59.129063,2021-04-28 01:28:59.129063
11600,167,29761,2021-04-28 01:28:59.291558,2021-04-28 01:28:59.291558
11601,167,29762,2021-04-28 01:28:59.441398,2021-04-28 01:28:59.441398
11602,167,8053,2021-04-28 01:28:59.995467,2021-04-28 01:28:59.995467
11603,167,29769,2021-04-28 01:29:00.635347,2021-04-28 01:29:00.635347
11604,167,29772,2021-04-28 01:29:01.112706,2021-04-28 01:29:01.112706
11605,500,8054,2021-04-28 01:29:02.827196,2021-04-28 01:29:02.827196
11606,500,29764,2021-04-28 01:29:03.063674,2021-04-28 01:29:03.063674
11607,500,10433,2021-04-28 01:29:03.198548,2021-04-28 01:29:03.198548
11608,141,29779,2021-04-28 01:29:05.640773,2021-04-28 01:29:05.640773
11609,412,26660,2021-04-28 01:29:06.228705,2021-04-28 01:29:06.228705
11610,412,132,2021-04-28 01:29:06.475365,2021-04-28 01:29:06.475365
11611,157,29781,2021-04-28 01:30:15.339516,2021-04-28 01:30:15.339516
11612,46,29782,2021-04-28 01:30:47.130617,2021-04-28 01:30:47.130617
11613,247,20909,2021-04-28 01:30:52.084408,2021-04-28 01:30:52.084408
11614,19,29784,2021-04-28 01:30:53.837722,2021-04-28 01:30:53.837722
11615,430,29785,2021-04-28 01:31:01.384450,2021-04-28 01:31:01.384450
11616,204,29786,2021-04-28 01:31:08.585921,2021-04-28 01:31:08.585921
11617,231,27974,2021-04-28 01:31:14.314986,2021-04-28 01:31:14.314986
11618,342,29787,2021-04-28 01:31:17.229461,2021-04-28 01:31:17.229461
11619,342,29788,2021-04-28 01:31:17.375294,2021-04-28 01:31:17.375294
