id,hpo,sider,name,description,created_at,updated_at,related_to,gene_phenotype_relationships_count,disease_phenotype_relationships_count
244,HP:0002808,,Kyphosis,,2020-12-24 16:26:04,2020-12-24 16:26:04,,422,21
245,HP:0002861,,Melanoma,,2020-12-24 16:26:04,2020-12-24 16:26:04,,73,9
246,HP:0007565,,Multiple cafe-au-lait spots,The presence of six or more cafe-au-lait spots.,2020-12-24 16:26:04,2021-01-19 16:57:18,skin,57,19
247,HP:0000767,,Pectus excavatum,,2020-12-24 16:26:04,2020-12-24 16:26:04,,249,26
248,HP:0005584,,Renal cell carcinoma,,2020-12-24 16:26:04,2020-12-24 16:26:04,,69,6
249,HP:0002650,,Scoliosis,,2020-12-24 16:26:04,2020-12-24 16:26:04,,942,75
250,HP:0004322,,Short stature,,2020-12-24 16:26:04,2020-12-24 16:26:04,,1229,102
251,HP:0004313,,Decreased circulating antibody level,,2020-12-24 16:26:04,2020-12-24 16:26:04,,153,8
252,HP:0001888,,Lymphopenia,,2020-12-24 16:26:04,2020-12-24 16:26:04,,121,8
253,HP:0002719,,Recurrent infections,,2020-12-24 16:26:04,2020-12-24 16:26:04,,743,12
254,HP:0002597,,Abnormality of the vasculature,,2020-12-24 16:26:04,2020-12-24 16:26:04,,1629,2
255,HP:0200016,,Acrokeratosis,Overgrowth of the stratum corneum characterized by flesh-coloured or slightly pigmented smooth or warty papules on the upper surface of hands and feet.,2020-12-24 16:26:04,2021-01-19 17:00:21,skin,2,5
256,HP:0003581,,Adult onset,,2020-12-24 16:26:04,2020-12-24 16:26:04,,200,4
257,HP:0001102,,Angioid streaks of the fundus,,2020-12-24 16:26:04,2020-12-24 16:26:04,,10,3
258,HP:0030731,,Carcinoma,,2020-12-24 16:26:04,2020-12-24 16:26:04,,11,7
259,HP:0002253,,Colonic diverticula,,2020-12-24 16:26:04,2020-12-24 16:26:04,,17,4
260,HP:0500009,,Dysplastic gangliocytoma of the cerebellum,,2020-12-24 16:26:04,2020-12-24 16:26:04,,1,2
261,HP:0010619,,Fibroadenoma of the breast,,2020-12-24 16:26:04,2020-12-24 16:26:04,,10,4
262,HP:0007206,,Hemimegalencephaly,,2020-12-24 16:26:04,2020-12-24 16:26:04,,11,3
263,HP:0000034,,Hydrocele testis,,2020-12-24 16:26:04,2020-12-24 16:26:04,,22,4
264,HP:0000836,,Hyperthyroidism,,2020-12-24 16:26:04,2020-12-24 16:26:04,,33,5
265,HP:0000327,,Hypoplasia of the maxilla,,2020-12-24 16:26:04,2020-12-24 16:26:04,,118,11
266,HP:0000821,,Hypothyroidism,,2020-12-24 16:26:04,2020-12-24 16:26:04,,290,15
267,HP:0001256,,"Intellectual disability, mild",,2020-12-24 16:26:04,2020-12-24 16:26:04,,352,20
268,HP:0002080,,Intention tremor,,2020-12-24 16:26:04,2020-12-24 16:26:04,,76,6
269,HP:0000160,,Narrow mouth,,2020-12-24 16:26:04,2020-12-24 16:26:04,,200,23
270,HP:0025318,,Ovarian carcinoma,,2020-12-24 16:26:04,2020-12-24 16:26:04,,14,3
271,HP:0000138,,Ovarian cyst,,2020-12-24 16:26:04,2020-12-24 16:26:04,,70,6
272,HP:0010609,,Skin tags,"Cutaneous skin tags also known as acrochorda or fibroepithelial polyps are small benign tumours that may either form secondarily over time primarily in areas where the skin forms creases, such as the neck, armpit or groin or may also be present at birth, in which case they usually occur in the periauricular region.",2020-12-24 16:26:04,2021-01-19 16:58:03,skin,74,7
273,HP:0000854,,Thyroid adenoma,,2020-12-24 16:26:05,2020-12-24 16:26:05,,12,3
274,HP:0100646,,Thyroiditis,,2020-12-24 16:26:05,2020-12-24 16:26:05,,41,2
275,HP:0006740,,Transitional cell carcinoma of the bladder,,2020-12-24 16:26:05,2020-12-24 16:26:05,,32,3
276,HP:0012871,,Varicocele,,2020-12-24 16:26:05,2020-12-24 16:26:05,,3,2
277,HP:0010761,,Broad columella,,2020-12-24 16:26:05,2020-12-24 16:26:05,,13,1
278,HP:0000175,,Cleft palate,,2020-12-24 16:26:05,2020-12-24 16:26:05,,547,33
279,HP:0004209,,Clinodactyly of the 5th finger,,2020-12-24 16:26:05,2020-12-24 16:26:05,,284,27
280,HP:0000482,,Microcornea,,2020-12-24 16:26:05,2020-12-24 16:26:05,,127,12
281,HP:0000446,,Narrow nasal bridge,,2020-12-24 16:26:05,2020-12-24 16:26:05,,50,5
282,HP:0006323,,Premature loss of primary teeth,,2020-12-24 16:26:05,2020-12-24 16:26:05,,21,7
283,HP:0009804,,Reduced number of teeth,,2020-12-24 16:26:05,2020-12-24 16:26:05,,282,13
284,HP:0003103,,Abnormal cortical bone morphology,,2020-12-24 16:26:05,2020-12-24 16:26:05,,69,2
285,HP:0001231,,Abnormal fingernail morphology,,2020-12-24 16:26:05,2020-12-24 16:26:05,,173,29
286,HP:0000944,,Abnormality of the metaphysis,,2020-12-24 16:26:05,2020-12-24 16:26:05,,211,12
287,HP:0009843,,Aplasia/Hypoplasia of the middle phalanges of the hand,,2020-12-24 16:26:05,2020-12-24 16:26:05,,49,1
288,HP:0000187,,Broad alveolar ridges,,2020-12-24 16:26:05,2020-12-24 16:26:05,,14,4
289,HP:0000405,,Conductive hearing impairment,,2020-12-24 16:26:05,2020-12-24 16:26:05,,350,14
290,HP:0004437,,Cranial hyperostosis,,2020-12-24 16:26:05,2020-12-24 16:26:05,,45,3
291,HP:0002212,,Curly hair,,2020-12-24 16:26:05,2020-12-24 16:26:05,,25,5
292,HP:0001260,,Dysarthria,,2020-12-24 16:26:05,2020-12-24 16:26:05,,498,15
293,HP:0008572,,External ear malformation,,2020-12-24 16:26:05,2020-12-24 16:26:05,,83,8
294,HP:0001288,,Gait disturbance,,2020-12-24 16:26:05,2020-12-24 16:26:05,,1016,16
295,HP:0008499,,High hypermetropia,,2020-12-24 16:26:05,2020-12-24 16:26:05,,48,6
296,HP:0001347,,Hyperreflexia,,2020-12-24 16:26:05,2020-12-24 16:26:05,,687,16
297,HP:0000601,,Hypotelorism,,2020-12-24 16:26:05,2020-12-24 16:26:05,,105,7
298,HP:0000303,,Mandibular prognathia,,2020-12-24 16:26:05,2020-12-24 16:26:05,,171,21
299,HP:0000161,,Median cleft lip,,2020-12-24 16:26:05,2020-12-24 16:26:05,,42,3
300,HP:0011342,,Mild global developmental delay,,2020-12-24 16:26:05,2020-12-24 16:26:05,,39,3
301,HP:0001324,,Muscle weakness,,2020-12-24 16:26:05,2020-12-24 16:26:05,,920,25
302,HP:0000011,,Neurogenic bladder,,2020-12-24 16:26:05,2020-12-24 16:26:05,,28,4
303,HP:0003196,,Short nose,,2020-12-24 16:26:05,2020-12-24 16:26:05,,258,22
304,HP:0002217,,Slow-growing hair,,2020-12-24 16:26:05,2020-12-24 16:26:05,,38,9
305,HP:0002313,,Spastic paraparesis,,2020-12-24 16:26:06,2020-12-24 16:26:06,,52,2
306,HP:0004495,,Thin anteverted nares,,2020-12-24 16:26:06,2020-12-24 16:26:06,,1,1
307,HP:0000505,,Visual impairment,,2020-12-24 16:26:06,2020-12-24 16:26:06,,1032,24
308,HP:0000889,,Abnormal clavicle morphology,,2020-12-24 16:26:06,2020-12-24 16:26:06,,112,5
309,HP:0000940,,Abnormal diaphysis morphology,,2020-12-24 16:26:06,2020-12-24 16:26:06,,266,4
310,HP:0003312,,Abnormal form of the vertebral bodies,,2020-12-24 16:26:06,2020-12-24 16:26:06,,292,5
311,HP:0000525,,Abnormality iris morphology,,2020-12-24 16:26:06,2020-12-24 16:26:06,,390,1
312,HP:0000377,,Abnormality of the pinna,,2020-12-24 16:26:06,2020-12-24 16:26:06,,673,10
313,HP:0002299,,Brittle hair,,2020-12-24 16:26:06,2020-12-24 16:26:06,,46,21
314,HP:0002213,,Fine hair,,2020-12-24 16:26:06,2020-12-24 16:26:06,,69,31
315,HP:0001943,,Hypoglycemia,,2020-12-24 16:26:06,2020-12-24 16:26:06,,220,6
316,HP:0003067,,Madelung deformity,,2020-12-24 16:26:06,2020-12-24 16:26:06,,6,1
317,HP:0100335,,Non-midline cleft lip,,2020-12-24 16:26:06,2020-12-24 16:26:06,,33,3
318,HP:0000639,,Nystagmus,,2020-12-24 16:26:06,2020-12-24 16:26:06,,952,52
319,HP:0001177,,Preaxial hand polydactyly,,2020-12-24 16:26:06,2020-12-24 16:26:06,,54,3
320,HP:0010109,,Short hallux,,2020-12-24 16:26:06,2020-12-24 16:26:06,,50,3
321,HP:0000679,,Taurodontia,,2020-12-24 16:26:06,2020-12-24 16:26:06,,35,10
322,HP:0001537,,Umbilical hernia,,2020-12-24 16:26:06,2020-12-24 16:26:06,,258,28
323,HP:0000582,,Upslanted palpebral fissure,,2020-12-24 16:26:06,2020-12-24 16:26:06,,243,11
324,HP:0009779,,3-4 toe syndactyly,,2020-12-24 16:26:06,2020-12-24 16:26:06,,4,1
325,HP:0010705,,4-5 finger syndactyly,,2020-12-24 16:26:06,2020-12-24 16:26:06,,2,1
326,HP:0002500,,Abnormality of the cerebral white matter,,2020-12-24 16:26:06,2020-12-24 16:26:06,,909,1
327,HP:0002135,,Basal ganglia calcification,,2020-12-24 16:26:06,2020-12-24 16:26:06,,42,9
328,HP:0000581,,Blepharophimosis,,2020-12-24 16:26:06,2020-12-24 16:26:06,,133,11
329,HP:0000204,,Cleft upper lip,,2020-12-24 16:26:06,2020-12-24 16:26:06,,159,20
330,HP:0002967,,Cubitus valgus,,2020-12-24 16:26:06,2020-12-24 16:26:06,,37,7
331,HP:0011359,,Dry hair,,2020-12-24 16:26:06,2020-12-24 16:26:06,,14,9
332,HP:0001808,,Fragile nails,,2020-12-24 16:26:06,2020-12-24 16:26:06,,32,13
333,HP:0002827,,Hip dislocation,,2020-12-24 16:26:06,2020-12-24 16:26:06,,229,14
334,HP:0006801,,Hyperactive deep tendon reflexes,,2020-12-24 16:26:06,2020-12-24 16:26:06,,31,2
335,HP:0006297,,Hypoplasia of dental enamel,,2020-12-24 16:26:06,2020-12-24 16:26:06,,64,20
336,HP:0009183,,Joint contracture of the 5th finger,,2020-12-24 16:26:06,2020-12-24 16:26:06,,10,2
337,HP:0009765,,Low hanging columella,,2020-12-24 16:26:06,2020-12-24 16:26:06,,22,2
338,HP:0000252,,Microcephaly,,2020-12-24 16:26:06,2020-12-24 16:26:06,,1121,65
339,HP:0002385,,Paraparesis,,2020-12-24 16:26:07,2020-12-24 16:26:07,,72,3
340,HP:0006480,,Premature loss of teeth,,2020-12-24 16:26:07,2020-12-24 16:26:07,,47,10
341,HP:0004220,,Short middle phalanx of the 5th finger,,2020-12-24 16:26:07,2020-12-24 16:26:07,,17,2
342,HP:0012745,,Short palpebral fissure,,2020-12-24 16:26:07,2020-12-24 16:26:07,,96,9
343,HP:0002273,,Tetraparesis,,2020-12-24 16:26:07,2020-12-24 16:26:07,,35,3
344,HP:0008442,,Vertebral hyperostosis,,2020-12-24 16:26:07,2020-12-24 16:26:07,,1,1
345,HP:0009126,,Increased adipose tissue,,2020-12-24 16:26:07,2020-12-24 16:26:07,,9,1
346,HP:0005249,,Functional intestinal obstruction,,2020-12-24 16:26:07,2020-12-24 16:26:07,,8,1
347,HP:0003077,,Hyperlipidemia,,2020-12-24 16:26:07,2020-12-24 16:26:07,,102,6
348,HP:0009830,,Peripheral neuropathy,,2020-12-24 16:26:07,2020-12-24 16:26:07,,607,19
349,HP:0001702,,Abnormal tricuspid valve morphology,,2020-12-24 16:26:07,2020-12-24 16:26:07,,39,1
350,HP:0005616,,Accelerated skeletal maturation,,2020-12-24 16:26:07,2020-12-24 16:26:07,,68,7
351,HP:0006487,,Bowing of the long bones,,2020-12-24 16:26:07,2020-12-24 16:26:07,,238,4
352,HP:0012424,,Chorioretinitis,,2020-12-24 16:26:07,2020-12-24 16:26:07,,1,2
353,HP:0000589,,Coloboma,,2020-12-24 16:26:07,2020-12-24 16:26:07,,210,3
354,HP:0002885,,Medulloblastoma,,2020-12-24 16:26:07,2020-12-24 16:26:07,,16,3
355,HP:0010603,,Odontogenic keratocysts of the jaw,,2020-12-24 16:26:07,2020-12-24 16:26:07,,3,2
356,HP:0006337,,Premature eruption of permanent teeth,,2020-12-24 16:26:07,2020-12-24 16:26:07,,0,2
357,HP:0030447,,Merkel cell skin cancer,"A malignant cutaneous tumor of the elderly that is characterized by an aggressive course with regional nodal involvement, distant metastases and a high rate of recurrence. Most patients present with rapidly growing, painless, firm, non-tender, dome-shaped red, occasionally ulcerated skin nodules, which have a red or bluish color, measuring up to several centimeters, on predominantly sun-exposed areas of the body. The overlying skin is smooth and shiny, sometimes exhibiting ulcerative, acneiform or telangiectatic features.",2020-12-24 16:26:07,2021-01-19 16:55:23,skin,0,1
358,HP:0002730,,Chronic noninfectious lymphadenopathy,,2020-12-24 16:26:07,2020-12-24 16:26:07,,12,1
359,HP:0000992,,Cutaneous photosensitivity,An increased sensitivity of the skin to light. Photosensitivity may result in a rash upon exposure to the sun (which is known as photodermatosis). Photosensitivity can be diagnosed by phototests in which light is shone on small areas of skin.,2020-12-24 16:26:07,2021-01-19 17:02:45,skin,91,36
360,HP:0025475,,Erythematous macule,"A macule (flat, distinct, discolored area of skin less than 1 cm wide that does not involve any change in the thickness or texture of the skin) with a red or reddish color often associated with inflammation or irritation.",2020-12-24 16:26:07,2021-01-19 16:57:52,skin,1,1
361,HP:0025474,,Erythematous plaque,"A plaque (a solid, raised, plateau-like (flat-topped) lesion greater than 1 cm in diameter) with a red or reddish color often associated with inflammation or irritation.",2020-12-24 16:26:07,2021-01-19 16:57:10,skin,7,2
362,HP:0011356,,Regional abnormality of skin,An abnormality of the skin that is restricted to a particular body region.,2020-12-24 16:26:07,2021-01-19 17:07:52,skin,369,1
363,HP:0200036,,Skin nodule,"Morphologically similar to a papule, but greater than either 10mm in both width and depth, and most frequently centered in the dermis or subcutaneous fat.",2020-12-24 16:26:07,2021-01-19 17:00:01,skin,104,6
364,HP:0002671,,Basal cell carcinoma,The presence of a basal cell carcinoma of the skin.,2020-12-24 16:26:07,2021-01-19 16:54:30,skin,48,11
365,HP:0100570,,Carcinoid tumor,,2020-12-24 16:26:07,2020-12-24 16:26:07,,12,2
366,HP:0005526,,Lymphoid leukemia,,2020-12-24 16:26:07,2020-12-24 16:26:07,,0,1
367,HP:0006775,,Multiple myeloma,,2020-12-24 16:26:07,2020-12-24 16:26:07,,3,3
368,HP:0006739,,Squamous cell carcinoma of the skin,Squamous cell carcinoma of the skin is a malignant tumor of squamous epithelium.,2020-12-24 16:26:07,2021-01-19 16:55:36,skin,21,6
369,HP:0012658,,Abnormal brain FDG positron emission tomography,,2020-12-24 16:26:08,2020-12-24 16:26:08,,28,1
370,HP:0030692,,Brain neoplasm,,2020-12-24 16:26:08,2020-12-24 16:26:08,,9,2
371,HP:0040095,,Neoplasm of the outer ear,,2020-12-24 16:26:08,2020-12-24 16:26:08,,1,1
372,HP:0001939,,Abnormality of metabolism/homeostasis,,2020-12-24 16:26:08,2020-12-24 16:26:08,,2237,15
373,HP:0002059,,Cerebral atrophy,,2020-12-24 16:26:08,2020-12-24 16:26:08,,627,13
374,HP:0000280,,Coarse facial features,,2020-12-24 16:26:08,2020-12-24 16:26:08,,200,21
375,HP:0002282,,Gray matter heterotopia,,2020-12-24 16:26:08,2020-12-24 16:26:08,,98,4
376,HP:0006316,,Irregularly spaced teeth,,2020-12-24 16:26:08,2020-12-24 16:26:08,,1,1
377,HP:0005593,,"Macular hypopigmented whorls, streaks, and patches",,2020-12-24 16:26:08,2021-01-19 17:02:00,skin,0,1
378,HP:0000179,,Thick lower lip vermilion,,2020-12-24 16:26:08,2020-12-24 16:26:08,,131,15
379,HP:0002617,,Dilatation,,2020-12-24 16:26:08,2020-12-24 16:26:08,,186,10
380,HP:0100784,,Peripheral arteriovenous fistula,,2020-12-24 16:26:08,2020-12-24 16:26:08,,8,8
381,HP:0007797,,Retinal vascular malformation,,2020-12-24 16:26:08,2020-12-24 16:26:08,,3,2
382,HP:0011276,,Vascular skin abnormality,,2020-12-24 16:26:08,2021-01-19 17:04:22,skin,501,2
383,HP:0100021,,Cerebral palsy,,2020-12-24 16:26:08,2020-12-24 16:26:08,,44,4
384,HP:0002315,,Headache,,2020-12-24 16:26:08,2020-12-24 16:26:08,,255,9
385,HP:0000572,,Visual loss,,2020-12-24 16:26:08,2020-12-24 16:26:08,,216,15
386,HP:0000496,,Abnormality of eye movement,,2020-12-24 16:26:08,2020-12-24 16:26:08,,1549,3
387,HP:0001342,,Cerebral hemorrhage,,2020-12-24 16:26:08,2020-12-24 16:26:08,,62,5
388,HP:0000421,,Epistaxis,,2020-12-24 16:26:08,2020-12-24 16:26:08,,87,7
389,HP:0000225,,Gingival bleeding,,2020-12-24 16:26:08,2020-12-24 16:26:08,,55,5
390,HP:0007730,,Iris hypopigmentation,,2020-12-24 16:26:08,2020-12-24 16:26:08,,67,11
391,HP:0000737,,Irritability,,2020-12-24 16:26:08,2020-12-24 16:26:08,,165,9
392,HP:0007185,,Loss of consciousness,,2020-12-24 16:26:08,2020-12-24 16:26:08,,19,1
393,HP:0002017,,Nausea and vomiting,,2020-12-24 16:26:08,2020-12-24 16:26:08,,451,19
394,HP:0000520,,Proptosis,,2020-12-24 16:26:09,2020-12-24 16:26:09,,236,25
395,HP:0002138,,Subarachnoid hemorrhage,,2020-12-24 16:26:09,2020-12-24 16:26:09,,32,5
396,HP:0000360,,Tinnitus,,2020-12-24 16:26:09,2020-12-24 16:26:09,,56,1
397,HP:0007479,,Congenital nonbullous ichthyosiform erythroderma,"The term collodion baby applies to newborns who appear to have an extra layer of skin (known as a collodion membrane) that has a collodion-like quality. It is a descriptive term, not a specific diagnosis or disorder (as such, it is a syndrome). Affected babies are born in a collodion membrane, a shiny waxy outer layer to the skin. This is shed 10-14 days after birth, revealing the main symptom of the disease, extensive scaling of the skin caused by hyperkeratosis. With increasing age, the scaling tends to be concentrated around joints in areas such as the groin, the armpits, the inside of the elbow and the neck. The scales often tile the skin and may resemble fish scales.",2020-12-24 16:26:09,2021-01-19 17:13:20,skin,15,6
398,HP:0009073,,Progressive proximal muscle weakness,,2020-12-24 16:26:09,2020-12-24 16:26:09,,23,1
399,HP:0040081,,Abnormal circulating creatine kinase concentration,,2020-12-24 16:26:09,2020-12-24 16:26:09,,272,1
400,HP:0001911,,Abnormal granulocyte morphology,,2020-12-24 16:26:09,2020-12-24 16:26:09,,293,1
401,HP:0001284,,Areflexia,,2020-12-24 16:26:09,2020-12-24 16:26:09,,246,4
402,HP:0001638,,Cardiomyopathy,,2020-12-24 16:26:09,2020-12-24 16:26:09,,478,13
403,HP:0002355,,Difficulty walking,,2020-12-24 16:26:09,2020-12-24 16:26:09,,259,4
404,HP:0012472,,Eclabion,,2020-12-24 16:26:09,2020-12-24 16:26:09,,125,3
405,HP:0000656,,Ectropion,,2020-12-24 16:26:09,2020-12-24 16:26:09,,55,20
406,HP:0002910,,Elevated hepatic transaminase,,2020-12-24 16:26:09,2020-12-24 16:26:09,,234,21
407,HP:0003458,,EMG: myopathic abnormalities,,2020-12-24 16:26:09,2020-12-24 16:26:09,,118,1
408,HP:0001397,,Hepatic steatosis,,2020-12-24 16:26:09,2020-12-24 16:26:09,,108,12
409,HP:0002240,,Hepatomegaly,,2020-12-24 16:26:09,2020-12-24 16:26:09,,501,55
410,HP:0002155,,Hypertriglyceridemia,,2020-12-24 16:26:09,2020-12-24 16:26:09,,72,13
411,HP:0002922,,Increased CSF protein,,2020-12-24 16:26:09,2020-12-24 16:26:09,,52,4
412,HP:0012240,,Increased intramyocellular lipid droplets,,2020-12-24 16:26:09,2020-12-24 16:26:09,,18,1
413,HP:0000508,,Ptosis,,2020-12-24 16:26:09,2020-12-24 16:26:09,,648,32
414,HP:0003547,,Shoulder girdle muscle weakness,,2020-12-24 16:26:09,2020-12-24 16:26:09,,41,1
415,HP:0000385,,Small earlobe,,2020-12-24 16:26:09,2020-12-24 16:26:09,,20,4
416,HP:0000523,,Subcapsular cataract,,2020-12-24 16:26:09,2020-12-24 16:26:09,,32,1
417,HP:0007009,,Central nervous system degeneration,,2020-12-24 16:26:09,2020-12-24 16:26:09,,4,2
418,HP:0001413,,Micronodular cirrhosis,,2020-12-24 16:26:09,2020-12-24 16:26:09,,21,1
419,HP:0001871,,Abnormality of blood and blood-forming tissues,,2020-12-24 16:26:09,2020-12-24 16:26:09,,1213,4
420,HP:0000232,,Everted lower lip vermilion,,2020-12-24 16:26:09,2020-12-24 16:26:09,,113,25
421,HP:0008551,,Microtia,,2020-12-24 16:26:09,2020-12-24 16:26:09,,134,6
422,HP:0003198,,Myopathy,,2020-12-24 16:26:09,2020-12-24 16:26:09,,314,10
423,HP:0008388,,Abnormal toenail morphology,,2020-12-24 16:26:09,2020-12-24 16:26:09,,138,13
424,HP:0000268,,Dolichocephaly,,2020-12-24 16:26:10,2020-12-24 16:26:10,,171,18
425,HP:0000774,,Narrow chest,,2020-12-24 16:26:10,2020-12-24 16:26:10,,117,8
426,HP:0000939,,Osteoporosis,,2020-12-24 16:26:10,2020-12-24 16:26:10,,260,28
427,HP:0000269,,Prominent occiput,,2020-12-24 16:26:10,2020-12-24 16:26:10,,54,5
428,HP:0008905,,Rhizomelia,,2020-12-24 16:26:10,2020-12-24 16:26:10,,58,4
429,HP:0009882,,Short distal phalanx of finger,,2020-12-24 16:26:10,2020-12-24 16:26:10,,136,17
430,HP:0000463,,Anteverted nares,,2020-12-24 16:26:10,2020-12-24 16:26:10,,537,28
431,HP:0001363,,Craniosynostosis,,2020-12-24 16:26:10,2020-12-24 16:26:10,,149,12
432,HP:0032612,,Triphalangeal hallux,,2020-12-24 16:26:10,2020-12-24 16:26:10,,1,1
433,HP:0004298,,Abnormality of the abdominal wall,,2020-12-24 16:26:10,2020-12-24 16:26:10,,450,2
434,HP:0000674,,Anodontia,,2020-12-24 16:26:10,2020-12-24 16:26:10,,17,5
435,HP:0001647,,Bicuspid aortic valve,,2020-12-24 16:26:10,2020-12-24 16:26:10,,85,6
436,HP:0009880,,Broad distal phalanges of all fingers,,2020-12-24 16:26:10,2020-12-24 16:26:10,,3,1
437,HP:0001837,,Broad toe,,2020-12-24 16:26:10,2020-12-24 16:26:10,,81,1
438,HP:0012622,,Chronic kidney disease,,2020-12-24 16:26:10,2020-12-24 16:26:10,,118,3
439,HP:0003038,,Fibular hypoplasia,,2020-12-24 16:26:10,2020-12-24 16:26:10,,22,1
440,HP:0003071,,Flattened epiphysis,,2020-12-24 16:26:10,2020-12-24 16:26:10,,22,1
441,HP:0001407,,Hepatic cysts,,2020-12-24 16:26:10,2020-12-24 16:26:10,,18,3
442,HP:0001399,,Hepatic failure,,2020-12-24 16:26:10,2020-12-24 16:26:10,,152,11
443,HP:0001395,,Hepatic fibrosis,,2020-12-24 16:26:10,2020-12-24 16:26:10,,118,7
444,HP:0002705,,"High, narrow palate",,2020-12-24 16:26:10,2020-12-24 16:26:10,,123,11
445,HP:0002901,,Hypocalcemia,,2020-12-24 16:26:10,2020-12-24 16:26:10,,65,6
446,HP:0006563,,Malformation of the hepatic ductal plate,,2020-12-24 16:26:10,2020-12-24 16:26:10,,1,1
447,HP:0001538,,Protuberant abdomen,,2020-12-24 16:26:10,2020-12-24 16:26:10,,28,4
448,HP:0005567,,Renal magnesium wasting,,2020-12-24 16:26:10,2020-12-24 16:26:10,,7,1
449,HP:0000556,,Retinal dystrophy,,2020-12-24 16:26:10,2020-12-24 16:26:10,,341,3
450,HP:0004442,,Sagittal craniosynostosis,,2020-12-24 16:26:10,2020-12-24 16:26:10,,16,2
451,HP:0030799,,Scaphocephaly,,2020-12-24 16:26:11,2020-12-24 16:26:11,,24,2
452,HP:0005792,,Short humerus,,2020-12-24 16:26:11,2020-12-24 16:26:11,,25,3
453,HP:0001799,,Short nail,,2020-12-24 16:26:11,2020-12-24 16:26:11,,9,4
454,HP:0000773,,Short ribs,,2020-12-24 16:26:11,2020-12-24 16:26:11,,65,6
455,HP:0001831,,Short toe,,2020-12-24 16:26:11,2020-12-24 16:26:11,,110,8
456,HP:0000954,,Single transverse palmar crease,The distal and proximal transverse palmar creases are merged into a single transverse palmar crease.,2020-12-24 16:26:11,2021-01-19 17:08:51,skin,156,6
