head,relation,tail
icd11:168952525,has_phenotype,pheno:Absent microvilli on the surface of peripheral blood lymphocytes
icd11:168952525,has_phenotype,pheno:Decreased circulating total IgM
icd11:168952525,has_phenotype,pheno:Decreased mean platelet volume
icd11:168952525,has_phenotype,pheno:Decreased specific anti-polysaccharide antibody level
icd11:168952525,has_phenotype,pheno:Increased circulating IgA level
icd11:168952525,has_phenotype,pheno:Increased circulating IgE level
icd11:168952525,has_phenotype,pheno:Iron deficiency anemia
icd11:168952525,has_phenotype,pheno:Large vessel vasculitis
icd11:168952525,has_phenotype,pheno:Melena
icd11:168952525,has_phenotype,pheno:Oral bleeding
icd11:168952525,has_phenotype,pheno:Otitis media
icd11:168952525,has_phenotype,pheno:Pneumonia
icd11:168952525,has_phenotype,pheno:Recurrent lower respiratory tract infections
icd11:168952525,has_phenotype,pheno:Recurrent upper respiratory tract infections
icd11:168952525,has_phenotype,pheno:Reduced lymphocyte surface expression of CD43
icd11:168952525,has_phenotype,pheno:Small vessel vasculitis
icd11:168952525,has_phenotype,pheno:X-linked recessive inheritance
icd11:1466864301,has_phenotype,pheno:Aplasia/Hypoplasia of the skin
icd11:1466864301,has_phenotype,pheno:Dry skin
icd11:1466864301,has_phenotype,pheno:Lack of skin elasticity
icd11:1466864301,has_phenotype,pheno:Palmoplantar keratoderma
icd11:1466864301,has_phenotype,pheno:Sclerodactyly
icd11:1466864301,has_phenotype,pheno:Small nail
icd11:1466864301,has_phenotype,pheno:Autosomal dominant inheritance
icd11:1466864301,has_phenotype,pheno:Congenital palmoplantar keratodermia
icd11:1466864301,has_phenotype,pheno:Epidermal acanthosis
icd11:1466864301,has_phenotype,pheno:Neoplasm
icd11:1466864301,has_phenotype,pheno:Tapered finger
icd11:1840696236,has_phenotype,pheno:Joint hyperflexibility
icd11:1840696236,has_phenotype,pheno:Arthralgia
icd11:1840696236,has_phenotype,pheno:Bruising susceptibility
icd11:1840696236,has_phenotype,pheno:Fatigue
icd11:1840696236,has_phenotype,pheno:Hyperextensible skin
icd11:1840696236,has_phenotype,pheno:Muscular hypotonia
icd11:1840696236,has_phenotype,pheno:Myalgia
icd11:1840696236,has_phenotype,pheno:Proximal muscle weakness
icd11:1840696236,has_phenotype,pheno:Sensory neuropathy
icd11:1840696236,has_phenotype,pheno:Skeletal muscle atrophy
icd11:1840696236,has_phenotype,pheno:Thin skin
icd11:1840696236,has_phenotype,pheno:Adrenal hypoplasia
icd11:1840696236,has_phenotype,pheno:Arrhythmia
icd11:1840696236,has_phenotype,pheno:Gastrointestinal hemorrhage
icd11:1840696236,has_phenotype,pheno:Increased connective tissue
icd11:1840696236,has_phenotype,pheno:Mitral valve prolapse
icd11:1840696236,has_phenotype,pheno:Muscle fiber splitting
icd11:1840696236,has_phenotype,pheno:Precocious atherosclerosis
icd11:1840696236,has_phenotype,pheno:Proximal amyotrophy
icd11:1840696236,has_phenotype,pheno:Spina bifida occulta
icd11:1840696236,has_phenotype,pheno:Stroke
icd11:1840696236,has_phenotype,"pheno:Ambiguous genitalia, female"
icd11:1840696236,has_phenotype,pheno:Autosomal recessive inheritance
icd11:1840696236,has_phenotype,pheno:Bicornuate uterus
icd11:1840696236,has_phenotype,pheno:Hiatus hernia
icd11:1840696236,has_phenotype,pheno:Joint hypermobility
icd11:1840696236,has_phenotype,pheno:Joint subluxation
icd11:1840696236,has_phenotype,pheno:Quadricuspid aortic valve
icd11:1840696236,has_phenotype,pheno:Soft skin
icd11:1840696236,has_phenotype,pheno:Unilateral renal agenesis
icd11:1840696236,has_phenotype,pheno:Vesicoureteral reflux
icd11:613643406,has_phenotype,HP:0003333
icd11:1557643847,has_phenotype,pheno:Erythema
icd11:1557643847,has_phenotype,pheno:Hodgkin lymphoma
icd11:1557643847,has_phenotype,pheno:Redundant skin
icd11:1557643847,has_phenotype,pheno:Stiff skin
icd11:1557643847,has_phenotype,pheno:Abnormality of the lymph nodes
icd11:1557643847,has_phenotype,pheno:Acute kidney injury
icd11:1557643847,has_phenotype,pheno:Hypercalcemia
icd11:1557643847,has_phenotype,pheno:Nephrocalcinosis
icd11:71488193,has_phenotype,"HP:0000956 ""acanthosis nigricans"""
icd11:831377479,has_phenotype,pheno:Abnormal pupil morphology
icd11:831377479,has_phenotype,pheno:Alacrima
icd11:831377479,has_phenotype,pheno:EMG abnormality
icd11:831377479,has_phenotype,pheno:Feeding difficulties in infancy
icd11:831377479,has_phenotype,pheno:Growth delay
icd11:831377479,has_phenotype,pheno:Hyperhidrosis
icd11:831377479,has_phenotype,pheno:Hypohidrosis
icd11:831377479,has_phenotype,pheno:Hyporeflexia
icd11:831377479,has_phenotype,pheno:Impaired pain sensation
icd11:831377479,has_phenotype,pheno:Malignant hyperthermia
icd11:831377479,has_phenotype,pheno:Orthostatic hypotension
icd11:831377479,has_phenotype,pheno:Ataxia
icd11:831377479,has_phenotype,pheno:Behavioral abnormality
icd11:831377479,has_phenotype,pheno:Corneal erosion
icd11:831377479,has_phenotype,pheno:Gait disturbance
icd11:831377479,has_phenotype,pheno:Hypertension
icd11:831377479,has_phenotype,pheno:Muscular hypotonia
icd11:831377479,has_phenotype,pheno:Recurrent respiratory infections
icd11:831377479,has_phenotype,pheno:Scoliosis
icd11:831377479,has_phenotype,pheno:Abnormal pleura morphology
icd11:831377479,has_phenotype,pheno:Abnormality of the peritoneum
icd11:831377479,has_phenotype,pheno:Acrocyanosis
icd11:831377479,has_phenotype,pheno:Avascular necrosis
icd11:831377479,has_phenotype,pheno:Corneal opacity
icd11:831377479,has_phenotype,pheno:Gastroesophageal reflux
icd11:831377479,has_phenotype,pheno:Glomerulopathy
icd11:831377479,has_phenotype,pheno:Heterochromia iridis
icd11:831377479,has_phenotype,pheno:Hyponatremia
icd11:831377479,has_phenotype,pheno:Myopia
icd11:831377479,has_phenotype,pheno:Optic atrophy
icd11:831377479,has_phenotype,pheno:Osteolysis
icd11:831377479,has_phenotype,pheno:Recurrent fractures
icd11:831377479,has_phenotype,pheno:Renal insufficiency
icd11:831377479,has_phenotype,pheno:Seizure
icd11:831377479,has_phenotype,pheno:Tachycardia
icd11:831377479,has_phenotype,pheno:Abnormal renal physiology
icd11:831377479,has_phenotype,pheno:Autosomal recessive inheritance
icd11:831377479,has_phenotype,pheno:Congenital onset
icd11:831377479,has_phenotype,pheno:Constipation
icd11:831377479,has_phenotype,pheno:Corneal ulceration
icd11:831377479,has_phenotype,pheno:Decreased corneal reflex
icd11:831377479,has_phenotype,pheno:Decreased number of large peripheral myelinated nerve fibers
icd11:831377479,has_phenotype,pheno:Decreased sensitivity to hypoxemia
icd11:831377479,has_phenotype,pheno:Diarrhea
icd11:831377479,has_phenotype,pheno:Elevated serum creatinine
icd11:831377479,has_phenotype,pheno:Emotional lability
icd11:831377479,has_phenotype,pheno:Episodic hyperhidrosis
icd11:831377479,has_phenotype,pheno:Generalized hypotonia
icd11:831377479,has_phenotype,pheno:Glomerulosclerosis
icd11:831377479,has_phenotype,pheno:Hypogeusia
icd11:831377479,has_phenotype,pheno:Incoordination
icd11:831377479,has_phenotype,pheno:Increased blood urea nitrogen
icd11:831377479,has_phenotype,pheno:Neuropathic arthropathy
icd11:831377479,has_phenotype,pheno:Progressive
icd11:831377479,has_phenotype,pheno:Recurrent corneal erosions
icd11:831377479,has_phenotype,pheno:Recurrent fever
icd11:831377479,has_phenotype,pheno:Recurrent infections due to aspiration
icd11:831377479,has_phenotype,pheno:Vomiting
icd11:286313127,has_phenotype,pheno:Abnormal blistering of the skin
icd11:286313127,has_phenotype,pheno:Autoimmunity
icd11:286313127,has_phenotype,pheno:Erythema
icd11:286313127,has_phenotype,pheno:Macule
icd11:286313127,has_phenotype,pheno:Malabsorption
icd11:286313127,has_phenotype,pheno:Microcytic anemia
icd11:286313127,has_phenotype,pheno:Pruritus
icd11:286313127,has_phenotype,pheno:Recurrent fractures
icd11:286313127,has_phenotype,pheno:Skin vesicle
icd11:286313127,has_phenotype,pheno:Urticaria
icd11:286313127,has_phenotype,pheno:Eczema
icd11:286313127,has_phenotype,pheno:Bone pain
icd11:286313127,has_phenotype,pheno:Edema
icd11:286313127,has_phenotype,pheno:Lichenification
icd11:286313127,has_phenotype,pheno:Autosomal dominant inheritance
icd11:2085770731,has_phenotype,"HP:0012035 ""steatocystoma multiplex"""
icd11:1733151457,has_phenotype,pheno:Alopecia totalis
icd11:1733151457,has_phenotype,pheno:Aplasia/Hypoplasia of the skin
icd11:1733151457,has_phenotype,pheno:Atypical scarring of skin
icd11:1733151457,has_phenotype,pheno:Cataract
icd11:1733151457,has_phenotype,pheno:Joint stiffness
icd11:1733151457,has_phenotype,pheno:Lack of skin elasticity
icd11:1733151457,has_phenotype,pheno:Nail dystrophy
icd11:1733151457,has_phenotype,pheno:Palmoplantar keratoderma
icd11:1733151457,has_phenotype,pheno:Subcutaneous nodule
icd11:1733151457,has_phenotype,pheno:Visual impairment
icd11:1733151457,has_phenotype,pheno:Amniotic constriction ring
icd11:1733151457,has_phenotype,pheno:Autosomal recessive inheritance
icd11:1733151457,has_phenotype,pheno:Camptodactyly of finger
icd11:1733151457,has_phenotype,pheno:Developmental cataract
icd11:1733151457,has_phenotype,pheno:Dry skin
icd11:1733151457,has_phenotype,pheno:Facial erythema
icd11:1733151457,has_phenotype,pheno:Hyperkeratosis
icd11:1733151457,has_phenotype,pheno:Keratosis pilaris
icd11:1733151457,has_phenotype,pheno:Nail dysplasia
icd11:1733151457,has_phenotype,pheno:Palmoplantar hyperkeratosis
icd11:1733151457,has_phenotype,pheno:Sclerodactyly
icd11:1850911834,has_phenotype,pheno:Diffuse palmoplantar keratoderma
icd11:1850911834,has_phenotype,pheno:Hyperkeratosis with erythema
icd11:1850911834,has_phenotype,pheno:Concave nail
icd11:1850911834,has_phenotype,pheno:Hyperhidrosis
icd11:1850911834,has_phenotype,pheno:Ichthyosis
icd11:1850911834,has_phenotype,pheno:Onychogryposis
icd11:1850911834,has_phenotype,pheno:Subungual hyperkeratosis
icd11:1850911834,has_phenotype,pheno:Abnormality of the mouth
icd11:1850911834,has_phenotype,pheno:Autosomal recessive inheritance
icd11:1850911834,has_phenotype,pheno:Brachydactyly
icd11:1850911834,has_phenotype,pheno:Congenital symmetrical palmoplantar keratosis
icd11:1850911834,has_phenotype,pheno:Erythema
icd11:1850911834,has_phenotype,pheno:Fragile nails
icd11:1850911834,has_phenotype,pheno:Infantile onset
icd11:1958986288,has_phenotype,pheno:Absent lacrimal punctum
icd11:1958986288,has_phenotype,pheno:Absent nipple
icd11:1958986288,has_phenotype,pheno:Bilateral breast hypoplasia
icd11:1958986288,has_phenotype,pheno:Breast aplasia
icd11:1958986288,has_phenotype,pheno:Hypoplastic nipples
icd11:1958986288,has_phenotype,pheno:Lacrimal duct atresia
icd11:1958986288,has_phenotype,pheno:3-4 finger cutaneous syndactyly
icd11:1958986288,has_phenotype,pheno:Bifid uvula
icd11:1958986288,has_phenotype,pheno:Blepharitis
icd11:1958986288,has_phenotype,pheno:Chronic irritative conjunctivitis
icd11:1958986288,has_phenotype,pheno:Cleft hard palate
icd11:1958986288,has_phenotype,pheno:Cleft lip
icd11:1958986288,has_phenotype,pheno:Clinodactyly of the 5th finger
icd11:1958986288,has_phenotype,pheno:Dry skin
icd11:1958986288,has_phenotype,pheno:Hypodontia
icd11:1958986288,has_phenotype,pheno:Hypohidrosis
icd11:1958986288,has_phenotype,pheno:Nail dysplasia
icd11:1958986288,has_phenotype,pheno:Oligodactyly
icd11:1958986288,has_phenotype,pheno:Submucous cleft soft palate
icd11:1958986288,has_phenotype,pheno:Toe syndactyly
icd11:1958986288,has_phenotype,pheno:Alopecia
icd11:1958986288,has_phenotype,pheno:Aplasia of the ovary
icd11:1958986288,has_phenotype,pheno:Aplasia of the uterus
icd11:1958986288,has_phenotype,pheno:Freckling
icd11:1958986288,has_phenotype,pheno:Malar flattening
icd11:1958986288,has_phenotype,pheno:Multiple cafe-au-lait spots
icd11:1958986288,has_phenotype,pheno:Primary amenorrhea
icd11:1958986288,has_phenotype,pheno:Protruding ear
icd11:1958986288,has_phenotype,pheno:Psoriasiform dermatitis
icd11:1958986288,has_phenotype,pheno:Sparse eyebrow
icd11:1958986288,has_phenotype,pheno:Autosomal dominant inheritance
icd11:1958986288,has_phenotype,pheno:Camptodactyly
icd11:1958986288,has_phenotype,pheno:Hallux valgus
icd11:1958986288,has_phenotype,pheno:Joint contracture of the hand
icd11:1958986288,has_phenotype,pheno:Split foot
icd11:1958986288,has_phenotype,pheno:Split hand
icd11:1958986288,has_phenotype,pheno:Syndactyly
icd11:1653448241,has_phenotype,"HP:0006755 ""cutaneous leiomyosarcoma"""
icd11:1516160852,has_phenotype,pheno:Abnormality of the cerebral vasculature
icd11:1516160852,has_phenotype,pheno:Angioid streaks of the fundus
icd11:1516160852,has_phenotype,pheno:Arterial stenosis
icd11:1516160852,has_phenotype,pheno:Excessive wrinkled skin
icd11:1516160852,has_phenotype,pheno:Retinal hemorrhage
icd11:1516160852,has_phenotype,pheno:Retinopathy
icd11:1516160852,has_phenotype,pheno:Skin rash
icd11:1516160852,has_phenotype,pheno:Thickened nuchal skin fold
icd11:1516160852,has_phenotype,pheno:Bruising susceptibility
icd11:1516160852,has_phenotype,pheno:Myopia
icd11:1516160852,has_phenotype,pheno:Striae distensae
icd11:1516160852,has_phenotype,pheno:Abnormal endocardium morphology
icd11:1516160852,has_phenotype,pheno:Abnormal thorax morphology
icd11:1516160852,has_phenotype,pheno:Abnormal thrombocyte morphology
icd11:1516160852,has_phenotype,pheno:Acne
icd11:1516160852,has_phenotype,pheno:Angina pectoris
icd11:1516160852,has_phenotype,pheno:Atherosclerosis
icd11:1516160852,has_phenotype,pheno:Blue sclerae
icd11:1516160852,has_phenotype,pheno:Cerebral calcification
icd11:1516160852,has_phenotype,pheno:Dilatation
icd11:1516160852,has_phenotype,pheno:Gastrointestinal hemorrhage
icd11:1516160852,has_phenotype,pheno:Hemiplegia/hemiparesis
icd11:1516160852,has_phenotype,pheno:High palate
icd11:1516160852,has_phenotype,pheno:Hyperextensible skin
icd11:1516160852,has_phenotype,pheno:Hypertension
icd11:1516160852,has_phenotype,pheno:Hypothyroidism
icd11:1516160852,has_phenotype,pheno:Joint hyperflexibility
icd11:1516160852,has_phenotype,pheno:Metamorphopsia
icd11:1516160852,has_phenotype,pheno:Mitral valve prolapse
icd11:1516160852,has_phenotype,pheno:Multiple lipomas
icd11:1516160852,has_phenotype,pheno:Nephrocalcinosis
icd11:1516160852,has_phenotype,pheno:Postural instability
icd11:1516160852,has_phenotype,pheno:Pruritus
icd11:1516160852,has_phenotype,pheno:Renovascular hypertension
icd11:1516160852,has_phenotype,pheno:Restrictive cardiomyopathy
icd11:1516160852,has_phenotype,pheno:Scoliosis
icd11:1516160852,has_phenotype,pheno:Subcutaneous nodule
icd11:1516160852,has_phenotype,pheno:Sudden cardiac death
icd11:1516160852,has_phenotype,pheno:Telangiectasia of the skin
icd11:1516160852,has_phenotype,pheno:Visual impairment
icd11:1516160852,has_phenotype,pheno:Choroidal neovascularization
icd11:1516160852,has_phenotype,pheno:Civatte bodies
icd11:1516160852,has_phenotype,pheno:Congestive heart failure
icd11:1516160852,has_phenotype,pheno:Coronary artery atherosclerosis
icd11:1516160852,has_phenotype,pheno:Cutis laxa
icd11:1516160852,has_phenotype,pheno:Decreased DLCO
icd11:1516160852,has_phenotype,pheno:Intermittent claudication
icd11:1516160852,has_phenotype,pheno:Macular degeneration
icd11:1516160852,has_phenotype,pheno:Mitral stenosis
icd11:1516160852,has_phenotype,pheno:Reduced visual acuity
icd11:1516160852,has_phenotype,pheno:Retinal peau d'orange
icd11:1516160852,has_phenotype,pheno:Stroke
icd11:1516160852,has_phenotype,pheno:Weak pulse
icd11:1516160852,has_phenotype,pheno:Yellow papule
icd11:1516160852,has_phenotype,pheno:Accelerated atherosclerosis
icd11:1516160852,has_phenotype,pheno:Autosomal recessive inheritance
icd11:1516160852,has_phenotype,pheno:Optic disc drusen
icd11:1516160852,has_phenotype,pheno:White oral mucosal macule
icd11:2031932143,has_phenotype,"HP:0001065 ""striae"""
icd11:2108615601,has_phenotype,pheno:Abnormal cortical bone morphology
icd11:2108615601,has_phenotype,pheno:Abnormality of epiphysis morphology
icd11:2108615601,has_phenotype,pheno:Bone pain
icd11:2108615601,has_phenotype,pheno:Hyperhidrosis
icd11:2108615601,has_phenotype,pheno:Osteomyelitis
icd11:2108615601,has_phenotype,pheno:Seborrheic dermatitis
icd11:2108615601,has_phenotype,pheno:Abnormal fingernail morphology
icd11:2108615601,has_phenotype,pheno:Abnormal hair quantity
icd11:2108615601,has_phenotype,pheno:Acne
icd11:2108615601,has_phenotype,pheno:Arthralgia
icd11:2108615601,has_phenotype,pheno:Arthritis
icd11:2108615601,has_phenotype,pheno:Clubbing of toes
icd11:2108615601,has_phenotype,pheno:Coarse facial features
icd11:2108615601,has_phenotype,pheno:Cutis gyrata of scalp
icd11:2108615601,has_phenotype,pheno:Joint swelling
icd11:2108615601,has_phenotype,pheno:Limitation of joint mobility
icd11:2108615601,has_phenotype,pheno:Osteolysis
icd11:2108615601,has_phenotype,pheno:Ptosis
icd11:2108615601,has_phenotype,pheno:Abnormal hair pattern
icd11:2108615601,has_phenotype,pheno:Abnormality of bone marrow cell morphology
icd11:2108615601,has_phenotype,pheno:Anemia
icd11:2108615601,has_phenotype,pheno:Avascular necrosis
icd11:2108615601,has_phenotype,pheno:Cerebral palsy
icd11:2108615601,has_phenotype,pheno:Eczematoid dermatitis
icd11:2108615601,has_phenotype,pheno:Gastrointestinal hemorrhage
icd11:2108615601,has_phenotype,pheno:Genu varum
icd11:2108615601,has_phenotype,pheno:Growth hormone excess
